iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CAN,North America,Canada,2020-01-05,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-200.1,-3.12,-3.12,-5.2812576
CAN,North America,Canada,2020-01-06,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-07,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-08,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-09,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-434.2,-3.37,-3.63,-11.45988
CAN,North America,Canada,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-717.30005,-3.72,-4.41,-18.931765
CAN,North America,Canada,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-26,1,1,0.143,0,0,0,0.026,0.026,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-873.4,-3.41,-2.47,-23.051725
CAN,North America,Canada,2020-01-27,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-28,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-29,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-30,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-01-31,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-01,1,0,0.143,0,0,0,0.026,0,0.004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-02,4,3,0.429,0,0,0,0.103,0.077,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-1136.5,-3.58,-4.31,-29.995747
CAN,North America,Canada,2020-02-03,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-04,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-05,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-06,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-07,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.0714,14,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-08,4,0,0.429,0,0,0,0.103,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,0.002,NA,8,0,0.0714,14,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-09,7,3,0.429,0,0,0,0.18,0.077,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.0714,14,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-1347.6,-3.56,-3.45,-35.56733
CAN,North America,Canada,2020-02-10,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.102,9.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-11,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.0816,12.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-12,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.0613,16.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-13,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.0715,14,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-14,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.0238,42,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-15,7,0,0.429,0,0,0,0.18,0,0.011,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0.0238,42,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-16,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,0.003,NA,6,0,0.0238,42,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-1717.7,-3.91,-6.06,-45.33541
CAN,North America,Canada,2020-02-17,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.0204,49,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-18,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.0204,49,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-19,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0.0179,55.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-20,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0.0318,31.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-21,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,166,NA,0.004,NA,10,0,0.0571,17.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-22,7,0,0,0,0,0,0.18,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,0.0649,15.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-23,9,2,0.286,0,0,0,0.232,0.052,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,0.0659,15.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-2088.8,-4.18,-6.13,-55.12989
CAN,North America,Canada,2020-02-24,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,212,NA,0.006,NA,13,0,0.0659,15.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-25,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,18,0.006,0,14,0,0.0919,10.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-26,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,62,0.008,0.002,21,0.001,0.068,14.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-27,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,77,0.01,0.002,31,0.001,0.0507,19.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-28,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,0.001,0.0549,18.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-02-29,9,0,0.286,0,0,0,0.232,0,0.007,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,NA,0.013,NA,47,0.001,0.0577,17.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-03-01,15,6,0.857,0,0,0,0.386,0.155,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,635,125,0.017,0.003,63,0.002,0.0522,19.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,-2289.9001,-4.09,-3.36,-60.437542
CAN,North America,Canada,2020-03-02,15,0,0.857,0,0,0,0.386,0,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,0.002,0.0618,16.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-03-03,15,0,0.857,0,0,0,0.386,0,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,NA,0.019,NA,72,0.002,0.0635,15.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-03-04,15,0,0.857,0,0,0,0.386,0,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,0.002,0.0626,16,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-03-05,15,0,0.857,0,0,0,0.386,0,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,NA,0.029,NA,104,0.003,0.0673,14.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
CAN,North America,Canada,2020-03-06,15,0,0.857,0,0,0,0.386,0,0.022,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395,296,0.037,0.008,136,0.004,0.0651,15.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,NA,2.5,82.43,0.929,38454328,NA,NA,NA,NA
